trip_id,arrival_time,departure_time,stop_id,stop_sequence
4720116.029,17:20:00,17:20:30,906550711,9
4720116.029,17:40:00,17:40:30,949662526,10
4720116.029,18:00:00,18:00:30,906550623,11
4720116.029,18:20:00,18:20:30,906550053,12
4720116.029,18:40:00,18:40:30,949662530,13
4720116.029,19:00:00,19:00:30,1372092884,14
4720116.029,19:20:00,19:20:30,1372092880,15
4720116.029,19:40:00,19:40:30,906550354,16
4720116.029,20:00:00,20:00:30,684358400,17
4720116.029,20:20:00,20:20:30,684358405,18
4720116.029,20:40:00,20:40:30,684358407,19
4720116.029,21:00:00,21:00:30,684358410,20
4720116.029,21:20:00,21:20:30,684358414,21
4720116.029,21:40:00,21:40:30,3414686159,22
4720116.029,22:00:00,22:00:30,684358420,23
4720116.029,22:20:00,22:20:30,668141797,24
4720116.029,22:40:00,22:40:30,668141795,25
4720116.029,23:00:00,23:00:30,3446163752,26
4720116.029,23:20:00,23:20:30,3446396252,27
4720116.029,23:40:00,23:40:30,3446396254,28
4720116.030,14:40:00,14:40:30,684358430,0
4720116.030,15:00:00,15:00:30,3414686158,1
4720116.030,15:20:00,15:20:30,3414686156,2
4720116.030,15:40:00,15:40:30,906550111,3
4720116.030,16:00:00,16:00:30,906550653,4
4720116.030,16:20:00,16:20:30,906550424,5
4720116.030,16:40:00,16:40:30,949694827,6
4720116.030,17:00:00,17:00:30,906550222,7
4720116.030,17:20:00,17:20:30,949692751,8
4720116.030,17:40:00,17:40:30,906550711,9
4720116.030,18:00:00,18:00:30,949662526,10
4720116.030,18:20:00,18:20:30,906550623,11
4720116.030,18:40:00,18:40:30,906550053,12
4720116.030,19:00:00,19:00:30,949662530,13
4720116.030,19:20:00,19:20:30,1372092884,14
4720116.030,19:40:00,19:40:30,1372092880,15
4720116.030,20:00:00,20:00:30,906550354,16
4720116.030,20:20:00,20:20:30,684358400,17
4720116.030,20:40:00,20:40:30,684358405,18
4720116.030,21:00:00,21:00:30,684358407,19
4720116.030,21:20:00,21:20:30,684358410,20
4720116.030,21:40:00,21:40:30,684358414,21
4720116.030,22:00:00,22:00:30,3414686159,22
4720116.030,22:20:00,22:20:30,684358420,23
4720116.030,22:40:00,22:40:30,668141797,24
4720116.030,23:00:00,23:00:30,668141795,25
4720116.030,23:20:00,23:20:30,3446163752,26
4720116.030,23:40:00,23:40:30,3446396252,27
4720116.030,24:00:00,24:00:30,3446396254,28
4720116.031,15:00:00,15:00:30,684358430,0
4720116.031,15:20:00,15:20:30,3414686158,1
4720116.031,15:40:00,15:40:30,3414686156,2
4720116.031,16:00:00,16:00:30,906550111,3
4720116.031,16:20:00,16:20:30,906550653,4
4720116.031,16:40:00,16:40:30,906550424,5
4720116.031,17:00:00,17:00:30,949694827,6
4720116.031,17:20:00,17:20:30,906550222,7
4720116.031,17:40:00,17:40:30,949692751,8
4720116.031,18:00:00,18:00:30,906550711,9
4720116.031,18:20:00,18:20:30,949662526,10
4720116.031,18:40:00,18:40:30,906550623,11
4720116.031,19:00:00,19:00:30,906550053,12
4720116.031,19:20:00,19:20:30,949662530,13
4720116.031,19:40:00,19:40:30,1372092884,14
4720116.031,20:00:00,20:00:30,1372092880,15
4720116.031,20:20:00,20:20:30,906550354,16
4720116.031,20:40:00,20:40:30,684358400,17
4720116.031,21:00:00,21:00:30,684358405,18
4720116.031,21:20:00,21:20:30,684358407,19
4720116.031,21:40:00,21:40:30,684358410,20
4720116.031,22:00:00,22:00:30,684358414,21
4720116.031,22:20:00,22:20:30,3414686159,22
4720116.031,22:40:00,22:40:30,684358420,23
4720116.031,23:00:00,23:00:30,668141797,24
4720116.031,23:20:00,23:20:30,668141795,25
4720116.031,23:40:00,23:40:30,3446163752,26
4720116.031,24:00:00,24:00:30,3446396252,27
4720116.031,24:20:00,24:20:30,3446396254,28
4720116.032,15:20:00,15:20:30,684358430,0
4720116.032,15:40:00,15:40:30,3414686158,1
4720116.032,16:00:00,16:00:30,3414686156,2
4720116.032,16:20:00,16:20:30,906550111,3
4720116.032,16:40:00,16:40:30,906550653,4
4720116.032,17:00:00,17:00:30,906550424,5
4720116.032,17:20:00,17:20:30,949694827,6
4720116.032,17:40:00,17:40:30,906550222,7
4720116.032,18:00:00,18:00:30,949692751,8
4720116.032,18:20:00,18:20:30,906550711,9
4720116.032,18:40:00,18:40:30,949662526,10
4720116.032,19:00:00,19:00:30,906550623,11
4720116.032,19:20:00,19:20:30,906550053,12
4720116.032,19:40:00,19:40:30,949662530,13
4720116.032,20:00:00,20:00:30,1372092884,14
4720116.032,20:20:00,20:20:30,1372092880,15
4720116.032,20:40:00,20:40:30,906550354,16
4720116.032,21:00:00,21:00:30,684358400,17
4720116.032,21:20:00,21:20:30,684358405,18
4720116.032,21:40:00,21:40:30,684358407,19
4720116.032,22:00:00,22:00:30,684358410,20
4720116.032,22:20:00,22:20:30,684358414,21
4720116.032,22:40:00,22:40:30,3414686159,22
4720116.032,23:00:00,23:00:30,684358420,23
4720116.032,23:20:00,23:20:30,668141797,24
4720116.032,23:40:00,23:40:30,668141795,25
4720116.032,24:00:00,24:00:30,3446163752,26
4720116.032,24:20:00,24:20:30,3446396252,27
4720116.032,24:40:00,24:40:30,3446396254,28
4720116.033,15:40:00,15:40:30,684358430,0
4720116.033,16:00:00,16:00:30,3414686158,1
4720116.033,16:20:00,16:20:30,3414686156,2
4720116.033,16:40:00,16:40:30,906550111,3
4720116.033,17:00:00,17:00:30,906550653,4
4720116.033,17:20:00,17:20:30,906550424,5
4720116.033,17:40:00,17:40:30,949694827,6
4720116.033,18:00:00,18:00:30,906550222,7
4720116.033,18:20:00,18:20:30,949692751,8
4720116.033,18:40:00,18:40:30,906550711,9
4720116.033,19:00:00,19:00:30,949662526,10
4720116.033,19:20:00,19:20:30,906550623,11
4720116.033,19:40:00,19:40:30,906550053,12
4720116.033,20:00:00,20:00:30,949662530,13
4720116.033,20:20:00,20:20:30,1372092884,14
4720116.033,20:40:00,20:40:30,1372092880,15
4720116.033,21:00:00,21:00:30,906550354,16
4720116.033,21:20:00,21:20:30,684358400,17
4720116.033,21:40:00,21:40:30,684358405,18
4720116.033,22:00:00,22:00:30,684358407,19
4720116.033,22:20:00,22:20:30,684358410,20
4720116.033,22:40:00,22:40:30,684358414,21
4720116.033,23:00:00,23:00:30,3414686159,22
4720116.033,23:20:00,23:20:30,684358420,23
4720116.033,23:40:00,23:40:30,668141797,24
4720116.033,24:00:00,24:00:30,668141795,25
4720116.033,24:20:00,24:20:30,3446163752,26
4720116.033,24:40:00,24:40:30,3446396252,27
4720116.033,25:00:00,25:00:30,3446396254,28
4720116.034,16:00:00,16:00:30,684358430,0
4720116.034,16:20:00,16:20:30,3414686158,1
4720116.034,16:40:00,16:40:30,3414686156,2
4720116.034,17:00:00,17:00:30,906550111,3
4720116.034,17:20:00,17:20:30,906550653,4
4720116.034,17:40:00,17:40:30,906550424,5
4720116.034,18:00:00,18:00:30,949694827,6
4720116.034,18:20:00,18:20:30,906550222,7
4720116.034,18:40:00,18:40:30,949692751,8
4720116.034,19:00:00,19:00:30,906550711,9
4720116.034,19:20:00,19:20:30,949662526,10
4720116.034,19:40:00,19:40:30,906550623,11
4720116.034,20:00:00,20:00:30,906550053,12
4720116.034,20:20:00,20:20:30,949662530,13
4720116.034,20:40:00,20:40:30,1372092884,14
4720116.034,21:00:00,21:00:30,1372092880,15
4720116.034,21:20:00,21:20:30,906550354,16
4720116.034,21:40:00,21:40:30,684358400,17
4720116.034,22:00:00,22:00:30,684358405,18
4720116.034,22:20:00,22:20:30,684358407,19
4720116.034,22:40:00,22:40:30,684358410,20
4720116.034,23:00:00,23:00:30,684358414,21
4720116.034,23:20:00,23:20:30,3414686159,22
4720116.034,23:40:00,23:40:30,684358420,23
4720116.034,24:00:00,24:00:30,668141797,24
4720116.034,24:20:00,24:20:30,668141795,25
4720116.034,24:40:00,24:40:30,3446163752,26
4720116.034,25:00:00,25:00:30,3446396252,27
4720116.034,25:20:00,25:20:30,3446396254,28
4720116.035,16:20:00,16:20:30,684358430,0
4720116.035,16:40:00,16:40:30,3414686158,1
4720116.035,17:00:00,17:00:30,3414686156,2
4720116.035,17:20:00,17:20:30,906550111,3
4720116.035,17:40:00,17:40:30,906550653,4
4720116.035,18:00:00,18:00:30,906550424,5
4720116.035,18:20:00,18:20:30,949694827,6
4720116.035,18:40:00,18:40:30,906550222,7
4720116.035,19:00:00,19:00:30,949692751,8
4720116.035,19:20:00,19:20:30,906550711,9
4720116.035,19:40:00,19:40:30,949662526,10
4720116.035,20:00:00,20:00:30,906550623,11
4720116.035,20:20:00,20:20:30,906550053,12
4720116.035,20:40:00,20:40:30,949662530,13
4720116.035,21:00:00,21:00:30,1372092884,14
4720116.035,21:20:00,21:20:30,1372092880,15
4720116.035,21:40:00,21:40:30,906550354,16
4720116.035,22:00:00,22:00:30,684358400,17
4720116.035,22:20:00,22:20:30,684358405,18
4720116.035,22:40:00,22:40:30,684358407,19
4720116.035,23:00:00,23:00:30,684358410,20
4720116.035,23:20:00,23:20:30,684358414,21
4720116.035,23:40:00,23:40:30,3414686159,22
4720116.035,24:00:00,24:00:30,684358420,23
4720116.035,24:20:00,24:20:30,668141797,24
4720116.035,24:40:00,24:40:30,668141795,25
4720116.035,25:00:00,25:00:30,3446163752,26
4720116.035,25:20:00,25:20:30,3446396252,27
4720116.035,25:40:00,25:40:30,3446396254,28
4720116.036,16:40:00,16:40:30,684358430,0
4720116.036,17:00:00,17:00:30,3414686158,1
4720116.036,17:20:00,17:20:30,3414686156,2
4720116.036,17:40:00,17:40:30,906550111,3
4720116.036,18:00:00,18:00:30,906550653,4
4720116.036,18:20:00,18:20:30,906550424,5
4720116.036,18:40:00,18:40:30,949694827,6
4720116.036,19:00:00,19:00:30,906550222,7
4720116.036,19:20:00,19:20:30,949692751,8
4720116.036,19:40:00,19:40:30,906550711,9
4720116.036,20:00:00,20:00:30,949662526,10
4720116.036,20:20:00,20:20:30,906550623,11
4720116.036,20:40:00,20:40:30,906550053,12
4720116.036,21:00:00,21:00:30,949662530,13
4720116.036,21:20:00,21:20:30,1372092884,14
4720116.036,21:40:00,21:40:30,1372092880,15
4720116.036,22:00:00,22:00:30,906550354,16
4720116.036,22:20:00,22:20:30,684358400,17
4720116.036,22:40:00,22:40:30,684358405,18
4720116.036,23:00:00,23:00:30,684358407,19
4720116.036,23:20:00,23:20:30,684358410,20
4720116.036,23:40:00,23:40:30,684358414,21
4720116.036,24:00:00,24:00:30,3414686159,22
4720116.036,24:20:00,24:20:30,684358420,23
4720116.036,24:40:00,24:40:30,668141797,24
4720116.036,25:00:00,25:00:30,668141795,25
4720116.036,25:20:00,25:20:30,3446163752,26
4720116.036,25:40:00,25:40:30,3446396252,27
4720116.036,26:00:00,26:00:30,3446396254,28
4720116.037,17:00:00,17:00:30,684358430,0
4720116.037,17:20:00,17:20:30,3414686158,1
4720116.037,17:40:00,17:40:30,3414686156,2
4720116.037,18:00:00,18:00:30,906550111,3
4720116.037,18:20:00,18:20:30,906550653,4
4720116.037,18:40:00,18:40:30,906550424,5
4720116.037,19:00:00,19:00:30,949694827,6
4720116.037,19:20:00,19:20:30,906550222,7
4720116.037,19:40:00,19:40:30,949692751,8
4720116.037,20:00:00,20:00:30,906550711,9
4720116.037,20:20:00,20:20:30,949662526,10
4720116.037,20:40:00,20:40:30,906550623,11
4720116.037,21:00:00,21:00:30,906550053,12
4720116.037,21:20:00,21:20:30,949662530,13
4720116.037,21:40:00,21:40:30,1372092884,14
4720116.037,22:00:00,22:00:30,1372092880,15
4720116.037,22:20:00,22:20:30,906550354,16
4720116.037,22:40:00,22:40:30,684358400,17
4720116.037,23:00:00,23:00:30,684358405,18
4720116.037,23:20:00,23:20:30,684358407,19
4720116.037,23:40:00,23:40:30,684358410,20
4720116.037,24:00:00,24:00:30,684358414,21
4720116.037,24:20:00,24:20:30,3414686159,22
4720116.037,24:40:00,24:40:30,684358420,23
4720116.037,25:00:00,25:00:30,668141797,24
4720116.037,25:20:00,25:20:30,668141795,25
4720116.037,25:40:00,25:40:30,3446163752,26
4720116.037,26:00:00,26:00:30,3446396252,27
4720116.037,26:20:00,26:20:30,3446396254,28
4720116.038,17:20:00,17:20:30,684358430,0
4720116.038,17:40:00,17:40:30,3414686158,1
4720116.038,18:00:00,18:00:30,3414686156,2
4720116.038,18:20:00,18:20:30,906550111,3
4720116.038,18:40:00,18:40:30,906550653,4
4720116.038,19:00:00,19:00:30,906550424,5
4720116.038,19:20:00,19:20:30,949694827,6
4720116.038,19:40:00,19:40:30,906550222,7
4720116.038,20:00:00,20:00:30,949692751,8
4720116.038,20:20:00,20:20:30,906550711,9
4720116.038,20:40:00,20:40:30,949662526,10
4720116.038,21:00:00,21:00:30,906550623,11
4720116.038,21:20:00,21:20:30,906550053,12
4720116.038,21:40:00,21:40:30,949662530,13
4720116.038,22:00:00,22:00:30,1372092884,14
4720116.038,22:20:00,22:20:30,1372092880,15
4720116.038,22:40:00,22:40:30,906550354,16
4720116.038,23:00:00,23:00:30,684358400,17
4720116.038,23:20:00,23:20:30,684358405,18
4720116.038,23:40:00,23:40:30,684358407,19
4720116.038,24:00:00,24:00:30,684358410,20
4720116.038,24:20:00,24:20:30,684358414,21
4720116.038,24:40:00,24:40:30,3414686159,22
4720116.038,25:00:00,25:00:30,684358420,23
4720116.038,25:20:00,25:20:30,668141797,24
4720116.038,25:40:00,25:40:30,668141795,25
4720116.038,26:00:00,26:00:30,3446163752,26
4720116.038,26:20:00,26:20:30,3446396252,27
4720116.038,26:40:00,26:40:30,3446396254,28
4720116.039,17:40:00,17:40:30,684358430,0
4720116.039,18:00:00,18:00:30,3414686158,1
4720116.039,18:20:00,18:20:30,3414686156,2
4720116.039,18:40:00,18:40:30,906550111,3
4720116.039,19:00:00,19:00:30,906550653,4
4720116.039,19:20:00,19:20:30,906550424,5
4720116.039,19:40:00,19:40:30,949694827,6
4720116.039,20:00:00,20:00:30,906550222,7
4720116.039,20:20:00,20:20:30,949692751,8
4720116.039,20:40:00,20:40:30,906550711,9
4720116.039,21:00:00,21:00:30,949662526,10
4720116.039,21:20:00,21:20:30,906550623,11
4720116.039,21:40:00,21:40:30,906550053,12
4720116.039,22:00:00,22:00:30,949662530,13
4720116.039,22:20:00,22:20:30,1372092884,14
4720116.039,22:40:00,22:40:30,1372092880,15
4720116.039,23:00:00,23:00:30,906550354,16
4720116.039,23:20:00,23:20:30,684358400,17
4720116.039,23:40:00,23:40:30,684358405,18
4720116.039,24:00:00,24:00:30,684358407,19
4720116.039,24:20:00,24:20:30,684358410,20
4720116.039,24:40:00,24:40:30,684358414,21
4720116.039,25:00:00,25:00:30,3414686159,22
4720116.039,25:20:00,25:20:30,684358420,23
4720116.039,25:40:00,25:40:30,668141797,24
4720116.039,26:00:00,26:00:30,668141795,25
4720116.039,26:20:00,26:20:30,3446163752,26
4720116.039,26:40:00,26:40:30,3446396252,27
4720116.039,27:00:00,27:00:30,3446396254,28
4720116.040,18:00:00,18:00:30,684358430,0
4720116.040,18:20:00,18:20:30,3414686158,1
4720116.040,18:40:00,18:40:30,3414686156,2
4720116.040,19:00:00,19:00:30,906550111,3
4720116.040,19:20:00,19:20:30,906550653,4
4720116.040,19:40:00,19:40:30,906550424,5
4720116.040,20:00:00,20:00:30,949694827,6
4720116.040,20:20:00,20:20:30,906550222,7
4720116.040,20:40:00,20:40:30,949692751,8
4720116.040,21:00:00,21:00:30,906550711,9
4720116.040,21:20:00,21:20:30,949662526,10
4720116.040,21:40:00,21:40:30,906550623,11
4720116.040,22:00:00,22:00:30,906550053,12
4720116.040,22:20:00,22:20:30,949662530,13
4720116.040,22:40:00,22:40:30,1372092884,14
4720116.040,23:00:00,23:00:30,1372092880,15
4720116.040,23:20:00,23:20:30,906550354,16
4720116.040,23:40:00,23:40:30,684358400,17
4720116.040,24:00:00,24:00:30,684358405,18
4720116.040,24:20:00,24:20:30,684358407,19
4720116.040,24:40:00,24:40:30,684358410,20
4720116.040,25:00:00,25:00:30,684358414,21
4720116.040,25:20:00,25:20:30,3414686159,22
4720116.040,25:40:00,25:40:30,684358420,23
4720116.040,26:00:00,26:00:30,668141797,24
4720116.040,26:20:00,26:20:30,668141795,25
4720116.040,26:40:00,26:40:30,3446163752,26
4720116.040,27:00:00,27:00:30,3446396252,27
4720116.040,27:20:00,27:20:30,3446396254,28
4720116.041,18:20:00,18:20:30,684358430,0
4720116.041,18:40:00,18:40:30,3414686158,1
4720116.041,19:00:00,19:00:30,3414686156,2
4720116.041,19:20:00,19:20:30,906550111,3
4720116.041,19:40:00,19:40:30,906550653,4
4720116.041,20:00:00,20:00:30,906550424,5
4720116.041,20:20:00,20:20:30,949694827,6
4720116.041,20:40:00,20:40:30,906550222,7
4720116.041,21:00:00,21:00:30,949692751,8
4720116.041,21:20:00,21:20:30,906550711,9
4720116.041,21:40:00,21:40:30,949662526,10
4720116.041,22:00:00,22:00:30,906550623,11
4720116.041,22:20:00,22:20:30,906550053,12
4720116.041,22:40:00,22:40:30,949662530,13
4720116.041,23:00:00,23:00:30,1372092884,14
4720116.041,23:20:00,23:20:30,1372092880,15
4720116.041,23:40:00,23:40:30,906550354,16
4720116.041,24:00:00,24:00:30,684358400,17
4720116.041,24:20:00,24:20:30,684358405,18
4720116.041,24:40:00,24:40:30,684358407,19
4720116.041,25:00:00,25:00:30,684358410,20
4720116.041,25:20:00,25:20:30,684358414,21
4720116.041,25:40:00,25:40:30,3414686159,22
4720116.041,26:00:00,26:00:30,684358420,23
4720116.041,26:20:00,26:20:30,668141797,24
4720116.041,26:40:00,26:40:30,668141795,25
4720116.041,27:00:00,27:00:30,3446163752,26
4720116.041,27:20:00,27:20:30,3446396252,27
4720116.041,27:40:00,27:40:30,3446396254,28
4720116.042,18:40:00,18:40:30,684358430,0
4720116.042,19:00:00,19:00:30,3414686158,1
4720116.042,19:20:00,19:20:30,3414686156,2
4720116.042,19:40:00,19:40:30,906550111,3
4720116.042,20:00:00,20:00:30,906550653,4
4720116.042,20:20:00,20:20:30,906550424,5
4720116.042,20:40:00,20:40:30,949694827,6
4720116.042,21:00:00,21:00:30,906550222,7
4720116.042,21:20:00,21:20:30,949692751,8
4720116.042,21:40:00,21:40:30,906550711,9
4720116.042,22:00:00,22:00:30,949662526,10
4720116.042,22:20:00,22:20:30,906550623,11
4720116.042,22:40:00,22:40:30,906550053,12
4720116.042,23:00:00,23:00:30,949662530,13
4720116.042,23:20:00,23:20:30,1372092884,14
4720116.042,23:40:00,23:40:30,1372092880,15
4720116.042,24:00:00,24:00:30,906550354,16
4720116.042,24:20:00,24:20:30,684358400,17
4720116.042,24:40:00,24:40:30,684358405,18
4720116.042,25:00:00,25:00:30,684358407,19
4720116.042,25:20:00,25:20:30,684358410,20
4720116.042,25:40:00,25:40:30,684358414,21
4720116.042,26:00:00,26:00:30,3414686159,22
4720116.042,26:20:00,26:20:30,684358420,23
4720116.042,26:40:00,26:40:30,668141797,24
4720116.042,27:00:00,27:00:30,668141795,25
4720116.042,27:20:00,27:20:30,3446163752,26
4720116.042,27:40:00,27:40:30,3446396252,27
4720116.042,28:00:00,28:00:30,3446396254,28
4720116.043,19:00:00,19:00:30,684358430,0
4720116.043,19:20:00,19:20:30,3414686158,1
4720116.043,19:40:00,19:40:30,3414686156,2
4720116.043,20:00:00,20:00:30,906550111,3
4720116.043,20:20:00,20:20:30,906550653,4
4720116.043,20:40:00,20:40:30,906550424,5
4720116.043,21:00:00,21:00:30,949694827,6
4720116.043,21:20:00,21:20:30,906550222,7
4720116.043,21:40:00,21:40:30,949692751,8
4720116.043,22:00:00,22:00:30,906550711,9
4720116.043,22:20:00,22:20:30,949662526,10
4720116.043,22:40:00,22:40:30,906550623,11
4720116.043,23:00:00,23:00:30,906550053,12
4720116.043,23:20:00,23:20:30,949662530,13
4720116.043,23:40:00,23:40:30,1372092884,14
4720116.043,24:00:00,24:00:30,1372092880,15
4720116.043,24:20:00,24:20:30,906550354,16
4720116.043,24:40:00,24:40:30,684358400,17
4720116.043,25:00:00,25:00:30,684358405,18
4720116.043,25:20:00,25:20:30,684358407,19
4720116.043,25:40:00,25:40:30,684358410,20
4720116.043,26:00:00,26:00:30,684358414,21
4720116.043,26:20:00,26:20:30,3414686159,22
4720116.043,26:40:00,26:40:30,684358420,23
4720116.043,27:00:00,27:00:30,668141797,24
4720116.043,27:20:00,27:20:30,668141795,25
4720116.043,27:40:00,27:40:30,3446163752,26
4720116.043,28:00:00,28:00:30,3446396252,27
4720116.043,28:20:00,28:20:30,3446396254,28
4720116.044,19:20:00,19:20:30,684358430,0
4720116.044,19:40:00,19:40:30,3414686158,1
4720116.044,20:00:00,20:00:30,3414686156,2
4720116.044,20:20:00,20:20:30,906550111,3
4720116.044,20:40:00,20:40:30,906550653,4
4720116.044,21:00:00,21:00:30,906550424,5
4720116.044,21:20:00,21:20:30,949694827,6
4720116.044,21:40:00,21:40:30,906550222,7
4720116.044,22:00:00,22:00:30,949692751,8
4720116.044,22:20:00,22:20:30,906550711,9
4720116.044,22:40:00,22:40:30,949662526,10
4720116.044,23:00:00,23:00:30,906550623,11
4720116.044,23:20:00,23:20:30,906550053,12
4720116.044,23:40:00,23:40:30,949662530,13
4720116.044,24:00:00,24:00:30,1372092884,14
4720116.044,24:20:00,24:20:30,1372092880,15
4720116.044,24:40:00,24:40:30,906550354,16
4720116.044,25:00:00,25:00:30,684358400,17
4720116.044,25:20:00,25:20:30,684358405,18
4720116.044,25:40:00,25:40:30,684358407,19
4720116.044,26:00:00,26:00:30,684358410,20
4720116.044,26:20:00,26:20:30,684358414,21
4720116.044,26:40:00,26:40:30,3414686159,22
4720116.044,27:00:00,27:00:30,684358420,23
4720116.044,27:20:00,27:20:30,668141797,24
4720116.044,27:40:00,27:40:30,668141795,25
4720116.044,28:00:00,28:00:30,3446163752,26
4720116.044,28:20:00,28:20:30,3446396252,27
4720116.044,28:40:00,28:40:30,3446396254,28
4720116.045,19:40:00,19:40:30,684358430,0
4720116.045,20:00:00,20:00:30,3414686158,1
4720116.045,20:20:00,20:20:30,3414686156,2
4720116.045,20:40:00,20:40:30,906550111,3
4720116.045,21:00:00,21:00:30,906550653,4
4720116.045,21:20:00,21:20:30,906550424,5
4720116.045,21:40:00,21:40:30,949694827,6
4720116.045,22:00:00,22:00:30,906550222,7
4720116.045,22:20:00,22:20:30,949692751,8
4720116.045,22:40:00,22:40:30,906550711,9
4720116.045,23:00:00,23:00:30,949662526,10
4720116.045,23:20:00,23:20:30,906550623,11
4720116.045,23:40:00,23:40:30,906550053,12
4720116.045,24:00:00,24:00:30,949662530,13
4720116.045,24:20:00,24:20:30,1372092884,14
4720116.045,24:40:00,24:40:30,1372092880,15
4720116.045,25:00:00,25:00:30,906550354,16
4720116.045,25:20:00,25:20:30,684358400,17
4720116.045,25:40:00,25:40:30,684358405,18
4720116.045,26:00:00,26:00:30,684358407,19
4720116.045,26:20:00,26:20:30,684358410,20
4720116.045,26:40:00,26:40:30,684358414,21
4720116.045,27:00:00,27:00:30,3414686159,22
4720116.045,27:20:00,27:20:30,684358420,23
4720116.045,27:40:00,27:40:30,668141797,24
4720116.045,28:00:00,28:00:30,668141795,25
4720116.045,28:20:00,28:20:30,3446163752,26
4720116.045,28:40:00,28:40:30,3446396252,27
4720116.045,29:00:00,29:00:30,3446396254,28
4720116.046,20:00:00,20:00:30,684358430,0
4720116.046,20:20:00,20:20:30,3414686158,1
4720116.046,20:40:00,20:40:30,3414686156,2
4720116.046,21:00:00,21:00:30,906550111,3
4720116.046,21:20:00,21:20:30,906550653,4
4720116.046,21:40:00,21:40:30,906550424,5
4720116.046,22:00:00,22:00:30,949694827,6
4720116.046,22:20:00,22:20:30,906550222,7
4720116.046,22:40:00,22:40:30,949692751,8
4720116.046,23:00:00,23:00:30,906550711,9
4720116.046,23:20:00,23:20:30,949662526,10
4720116.046,23:40:00,23:40:30,906550623,11
4720116.046,24:00:00,24:00:30,906550053,12
4720116.046,24:20:00,24:20:30,949662530,13
4720116.046,24:40:00,24:40:30,1372092884,14
4720116.046,25:00:00,25:00:30,1372092880,15
4720116.046,25:20:00,25:20:30,906550354,16
4720116.046,25:40:00,25:40:30,684358400,17
4720116.046,26:00:00,26:00:30,684358405,18
4720116.046,26:20:00,26:20:30,684358407,19
4720116.046,26:40:00,26:40:30,684358410,20
4720116.046,27:00:00,27:00:30,684358414,21
4720116.046,27:20:00,27:20:30,3414686159,22
4720116.046,27:40:00,27:40:30,684358420,23
4720116.046,28:00:00,28:00:30,668141797,24
4720116.046,28:20:00,28:20:30,668141795,25
4720116.046,28:40:00,28:40:30,3446163752,26
4720116.046,29:00:00,29:00:30,3446396252,27
4720116.046,29:20:00,29:20:30,3446396254,28
4720116.047,20:20:00,20:20:30,684358430,0
4720116.047,20:40:00,20:40:30,3414686158,1
4720116.047,21:00:00,21:00:30,3414686156,2
4720116.047,21:20:00,21:20:30,906550111,3
4720116.047,21:40:00,21:40:30,906550653,4
4720116.047,22:00:00,22:00:30,906550424,5
4720116.047,22:20:00,22:20:30,949694827,6
4720116.047,22:40:00,22:40:30,906550222,7
4720116.047,23:00:00,23:00:30,949692751,8
4720116.047,23:20:00,23:20:30,906550711,9
4720116.047,23:40:00,23:40:30,949662526,10
4720116.047,24:00:00,24:00:30,906550623,11
4720116.047,24:20:00,24:20:30,906550053,12
4720116.047,24:40:00,24:40:30,949662530,13
4720116.047,25:00:00,25:00:30,1372092884,14
4720116.047,25:20:00,25:20:30,1372092880,15
4720116.047,25:40:00,25:40:30,906550354,16
4720116.047,26:00:00,26:00:30,684358400,17
4720116.047,26:20:00,26:20:30,684358405,18
4720116.047,26:40:00,26:40:30,684358407,19
4720116.047,27:00:00,27:00:30,684358410,20
4720116.047,27:20:00,27:20:30,684358414,21
4720116.047,27:40:00,27:40:30,3414686159,22
4720116.047,28:00:00,28:00:30,684358420,23
4720116.047,28:20:00,28:20:30,668141797,24
4720116.047,28:40:00,28:40:30,668141795,25
4720116.047,29:00:00,29:00:30,3446163752,26
4720116.047,29:20:00,29:20:30,3446396252,27
4720116.047,29:40:00,29:40:30,3446396254,28
4720116.048,20:40:00,20:40:30,684358430,0
4720116.048,21:00:00,21:00:30,3414686158,1
4720116.048,21:20:00,21:20:30,3414686156,2
4720116.048,21:40:00,21:40:30,906550111,3
4720116.048,22:00:00,22:00:30,906550653,4
4720116.048,22:20:00,22:20:30,906550424,5
4720116.048,22:40:00,22:40:30,949694827,6
4720116.048,23:00:00,23:00:30,906550222,7
4720116.048,23:20:00,23:20:30,949692751,8
4720116.048,23:40:00,23:40:30,906550711,9
4720116.048,24:00:00,24:00:30,949662526,10
4720116.048,24:20:00,24:20:30,906550623,11
4720116.048,24:40:00,24:40:30,906550053,12
4720116.048,25:00:00,25:00:30,949662530,13
4720116.048,25:20:00,25:20:30,1372092884,14
4720116.048,25:40:00,25:40:30,1372092880,15
4720116.048,26:00:00,26:00:30,906550354,16
4720116.048,26:20:00,26:20:30,684358400,17
4720116.048,26:40:00,26:40:30,684358405,18
4720116.048,27:00:00,27:00:30,684358407,19
4720116.048,27:20:00,27:20:30,684358410,20
4720116.048,27:40:00,27:40:30,684358414,21
4720116.048,28:00:00,28:00:30,3414686159,22
4720116.048,28:20:00,28:20:30,684358420,23
4720116.048,28:40:00,28:40:30,668141797,24
4720116.048,29:00:00,29:00:30,668141795,25
4720116.048,29:20:00,29:20:30,3446163752,26
4720116.048,29:40:00,29:40:30,3446396252,27
4720116.048,30:00:00,30:00:30,3446396254,28
4720116.049,21:00:00,21:00:30,684358430,0
4720116.049,21:20:00,21:20:30,3414686158,1
4720116.049,21:40:00,21:40:30,3414686156,2
4720116.049,22:00:00,22:00:30,906550111,3
